Volume,Symbol,Date Acquired,Date Sold,Proceeds,Cost Basis, Gain ,Currency,Unmatched
4.71,BCH,24/02/2018,24/02/2018,18674.6,0,"¤ 18,675",ILS,Y
17.3913,BCH,24/02/2018,24/02/2018,68954.48,0,"¤ 68,954",ILS,Y
20.020104,BCH,24/02/2018,24/02/2018,79377.38,0,"¤ 79,377",ILS,Y
0.014411,BCH,24/02/2018,24/02/2018,57.14,0,¤ 57,ILS,Y
0.022887,BCH,24/02/2018,24/02/2018,90.74,0,¤ 91,ILS,Y
0.080007,BCH,24/02/2018,24/02/2018,317.22,0,¤ 317,ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.6,0,¤ 4,ILS,Y
1.73913,BCH,24/02/2018,24/02/2018,6895.45,0,"¤ 6,895",ILS,Y
1.303696,BCH,24/02/2018,24/02/2018,5169,0,"¤ 5,169",ILS,Y
0.173913,BCH,24/02/2018,24/02/2018,689.54,0,¤ 690,ILS,Y
0.102041,BCH,24/02/2018,24/02/2018,404.58,0,¤ 405,ILS,Y
0.742229,BCH,24/02/2018,24/02/2018,2942.85,0,"¤ 2,943",ILS,Y
4.347826,BCH,24/02/2018,24/02/2018,17238.62,0,"¤ 17,239",ILS,Y
0.869565,BCH,24/02/2018,24/02/2018,3447.72,0,"¤ 3,448",ILS,Y
0.03,BCH,24/02/2018,24/02/2018,118.95,0,¤ 119,ILS,Y
0.631506,BCH,24/02/2018,24/02/2018,2503.85,0,"¤ 2,504",ILS,Y
0.008435,BCH,24/02/2018,24/02/2018,33.46,0,¤ 33,ILS,Y
0.002,BCH,24/02/2018,24/02/2018,7.94,0,¤ 8,ILS,Y
1.05,BCH,24/02/2018,24/02/2018,4170.37,0,"¤ 4,170",ILS,Y
0.000968,BCH,24/02/2018,24/02/2018,3.84,0,¤ 4,ILS,Y
0.020117,BCH,24/02/2018,24/02/2018,79.99,0,¤ 80,ILS,Y
0.086655,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.271221,BCH,24/02/2018,24/02/2018,1079.89,0,"¤ 1,080",ILS,Y
0.001039,BCH,24/02/2018,24/02/2018,4.14,0,¤ 4,ILS,Y
0.404706,BCH,24/02/2018,24/02/2018,1611.59,0,"¤ 1,612",ILS,Y
0.348952,BCH,24/02/2018,24/02/2018,1389.93,0,"¤ 1,390",ILS,Y
0.001232,BCH,24/02/2018,24/02/2018,4.91,0,¤ 5,ILS,Y
0.007324,BCH,24/02/2018,24/02/2018,29.23,0,¤ 29,ILS,Y
0.008282,BCH,24/02/2018,24/02/2018,33.06,0,¤ 33,ILS,Y
0.003751,BCH,24/02/2018,24/02/2018,14.97,0,¤ 15,ILS,Y
0.002162,BCH,24/02/2018,24/02/2018,8.63,0,¤ 9,ILS,Y
0.5,BCH,24/02/2018,24/02/2018,1996.92,0,"¤ 1,997",ILS,Y
0.039669,BCH,24/02/2018,24/02/2018,158.46,0,¤ 158,ILS,Y
0.041195,BCH,24/02/2018,24/02/2018,164.57,0,¤ 165,ILS,Y
19.05466,BCH,24/02/2018,24/02/2018,74235.6,0,"¤ 74,236",ILS,Y
0.058183,BCH,24/02/2018,24/02/2018,232.45,0,¤ 232,ILS,Y
0.001723,BCH,24/02/2018,24/02/2018,6.89,0,¤ 7,ILS,Y
0.000863,BCH,24/02/2018,24/02/2018,3.45,0,¤ 3,ILS,Y
0.086247,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.018481,BCH,24/02/2018,24/02/2018,73.9,0,¤ 74,ILS,Y
0.000948,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
20.100871,BCH,24/02/2018,24/02/2018,80390.63,0,"¤ 80,391",ILS,Y
0.086207,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
1.090909,BCH,24/02/2018,24/02/2018,4362.94,0,"¤ 4,363",ILS,Y
0.004945,BCH,24/02/2018,24/02/2018,19.78,0,¤ 20,ILS,Y
0.025352,BCH,24/02/2018,24/02/2018,101.4,0,¤ 101,ILS,Y
0.01062,BCH,24/02/2018,24/02/2018,42.5,0,¤ 43,ILS,Y
0.007746,BCH,24/02/2018,24/02/2018,31.03,0,¤ 31,ILS,Y
0.005075,BCH,24/02/2018,24/02/2018,20.33,0,¤ 20,ILS,Y
0.086038,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.086035,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.085985,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.042992,BCH,24/02/2018,24/02/2018,172.39,0,¤ 172,ILS,Y
0.017686,BCH,24/02/2018,24/02/2018,70.94,0,¤ 71,ILS,Y
0.025693,BCH,24/02/2018,24/02/2018,103.09,0,¤ 103,ILS,Y
0.007941,BCH,24/02/2018,24/02/2018,31.86,0,¤ 32,ILS,Y
0.019248,BCH,24/02/2018,24/02/2018,77.23,0,¤ 77,ILS,Y
0.008591,BCH,24/02/2018,24/02/2018,34.48,0,¤ 34,ILS,Y
0.249045,BCH,24/02/2018,24/02/2018,999.84,0,"¤ 1,000",ILS,Y
0.05,BCH,24/02/2018,24/02/2018,200.83,0,¤ 201,ILS,Y
0.085832,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.008583,BCH,24/02/2018,24/02/2018,34.48,0,¤ 34,ILS,Y
0.017888,BCH,24/02/2018,24/02/2018,71.89,0,¤ 72,ILS,Y
0.032112,BCH,24/02/2018,24/02/2018,129.09,0,¤ 129,ILS,Y
1,BCH,24/02/2018,24/02/2018,4020.74,0,"¤ 4,021",ILS,Y
0.001222,BCH,24/02/2018,24/02/2018,4.91,0,¤ 5,ILS,Y
0.001337,BCH,24/02/2018,24/02/2018,5.38,0,¤ 5,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,402.31,0,¤ 402,ILS,Y
0.171315,BCH,24/02/2018,24/02/2018,689.54,0,¤ 690,ILS,Y
2.140774,BCH,24/02/2018,24/02/2018,8619.3,0,"¤ 8,619",ILS,Y
0.030358,BCH,24/02/2018,24/02/2018,122.23,0,¤ 122,ILS,Y
0.002909,BCH,24/02/2018,24/02/2018,11.71,0,¤ 12,ILS,Y
0.4,BCH,24/02/2018,24/02/2018,1612,0,"¤ 1,612",ILS,Y
0.008199,BCH,24/02/2018,24/02/2018,33.06,0,¤ 33,ILS,Y
0.000863,BCH,24/02/2018,24/02/2018,3.48,0,¤ 3,ILS,Y
20,BCH,24/02/2018,24/02/2018,80676.76,0,"¤ 80,677",ILS,Y
0.689057,BCH,24/02/2018,24/02/2018,2779.54,0,"¤ 2,780",ILS,Y
0.002564,BCH,24/02/2018,24/02/2018,10.34,0,¤ 10,ILS,Y
0.164011,BCH,24/02/2018,24/02/2018,661.59,0,¤ 662,ILS,Y
0.000909,BCH,24/02/2018,24/02/2018,3.67,0,¤ 4,ILS,Y
1.08,BCH,24/02/2018,24/02/2018,4356.55,0,"¤ 4,357",ILS,Y
0.082084,BCH,24/02/2018,24/02/2018,331.12,0,¤ 331,ILS,Y
0.01135,BCH,24/02/2018,24/02/2018,45.81,0,¤ 46,ILS,Y
1.281149,BCH,24/02/2018,24/02/2018,5171.17,0,"¤ 5,171",ILS,Y
0.00427,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.240725,BCH,24/02/2018,24/02/2018,971.88,0,¤ 972,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,403.74,0,¤ 404,ILS,Y
0.085385,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,404.04,0,¤ 404,ILS,Y
0.000939,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.022997,BCH,24/02/2018,24/02/2018,93,0,¤ 93,ILS,Y
0.008425,BCH,24/02/2018,24/02/2018,34.08,0,¤ 34,ILS,Y
0.002134,BCH,24/02/2018,24/02/2018,8.63,0,¤ 9,ILS,Y
0.03729,BCH,24/02/2018,24/02/2018,150.91,0,¤ 151,ILS,Y
0.2,BCH,24/02/2018,24/02/2018,809.44,0,¤ 809,ILS,Y
0.315971,BCH,24/02/2018,24/02/2018,1278.91,0,"¤ 1,279",ILS,Y
0.972392,BCH,24/02/2018,24/02/2018,3935.88,0,"¤ 3,936",ILS,Y
0.085177,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.085174,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.004241,BCH,24/02/2018,24/02/2018,17.17,0,¤ 17,ILS,Y
0.018394,BCH,24/02/2018,24/02/2018,74.47,0,¤ 74,ILS,Y
0.007237,BCH,24/02/2018,24/02/2018,29.3,0,¤ 29,ILS,Y
0.010958,BCH,24/02/2018,24/02/2018,44.37,0,¤ 44,ILS,Y
0.000936,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.004417,BCH,24/02/2018,24/02/2018,17.89,0,¤ 18,ILS,Y
0.001,BCH,24/02/2018,24/02/2018,4.05,0,¤ 4,ILS,Y
4.255319,BCH,24/02/2018,24/02/2018,17238.62,0,"¤ 17,239",ILS,Y
0.15,BCH,24/02/2018,24/02/2018,607.66,0,¤ 608,ILS,Y
0.737415,BCH,24/02/2018,24/02/2018,2987.32,0,"¤ 2,987",ILS,Y
0.1,BCH,24/02/2018,24/02/2018,405.11,0,¤ 405,ILS,Y
0.007532,BCH,24/02/2018,24/02/2018,30.52,0,¤ 31,ILS,Y
0.000916,BCH,24/02/2018,24/02/2018,3.71,0,¤ 4,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,60.79,0,¤ 61,ILS,Y
1.02057,BCH,24/02/2018,24/02/2018,4136.94,0,"¤ 4,137",ILS,Y
1,BCH,24/02/2018,24/02/2018,4053.94,0,"¤ 4,054",ILS,Y
0.001212,BCH,24/02/2018,24/02/2018,4.91,0,¤ 5,ILS,Y
0.004423,BCH,24/02/2018,24/02/2018,17.94,0,¤ 18,ILS,Y
0.25492,BCH,24/02/2018,24/02/2018,1034.32,0,"¤ 1,034",ILS,Y
0.1,BCH,24/02/2018,24/02/2018,405.76,0,¤ 406,ILS,Y
0.007477,BCH,24/02/2018,24/02/2018,30.35,0,¤ 30,ILS,Y
0.084934,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
18.7923,BCH,24/02/2018,24/02/2018,76293.61,0,"¤ 76,294",ILS,Y
0.002612,BCH,24/02/2018,24/02/2018,10.62,0,¤ 11,ILS,Y
0.505832,BCH,24/02/2018,24/02/2018,2057.33,0,"¤ 2,057",ILS,Y
0.028956,BCH,24/02/2018,24/02/2018,117.79,0,¤ 118,ILS,Y
1.100856,BCH,24/02/2018,24/02/2018,4478.63,0,"¤ 4,479",ILS,Y
0.830277,BCH,24/02/2018,24/02/2018,3377.83,0,"¤ 3,378",ILS,Y
20.000909,BCH,24/02/2018,24/02/2018,81370,0,"¤ 81,370",ILS,Y
0.084746,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
1.135,BCH,24/02/2018,24/02/2018,4617.54,0,"¤ 4,618",ILS,Y
0.008663,BCH,24/02/2018,24/02/2018,35.25,0,¤ 35,ILS,Y
0.015,BCH,24/02/2018,24/02/2018,61.04,0,¤ 61,ILS,Y
0.005125,BCH,24/02/2018,24/02/2018,20.86,0,¤ 21,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,407.19,0,¤ 407,ILS,Y
0.008117,BCH,24/02/2018,24/02/2018,33.06,0,¤ 33,ILS,Y
0.004232,BCH,24/02/2018,24/02/2018,17.24,0,¤ 17,ILS,Y
0.003419,BCH,24/02/2018,24/02/2018,13.93,0,¤ 14,ILS,Y
0.001688,BCH,24/02/2018,24/02/2018,6.88,0,¤ 7,ILS,Y
0.01006,BCH,24/02/2018,24/02/2018,40.99,0,¤ 41,ILS,Y
0.1,BCH,24/02/2018,24/02/2018,407.48,0,¤ 407,ILS,Y
0.020304,BCH,24/02/2018,24/02/2018,82.74,0,¤ 83,ILS,Y
0.014436,BCH,24/02/2018,24/02/2018,58.83,0,¤ 59,ILS,Y
0.020342,BCH,24/02/2018,24/02/2018,82.92,0,¤ 83,ILS,Y
0.003721,BCH,24/02/2018,24/02/2018,15.17,0,¤ 15,ILS,Y
0.001745,BCH,24/02/2018,24/02/2018,7.11,0,¤ 7,ILS,Y
0.004289,BCH,24/02/2018,24/02/2018,17.49,0,¤ 17,ILS,Y
0.084531,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.01047,BCH,24/02/2018,24/02/2018,42.7,0,¤ 43,ILS,Y
0.024855,BCH,24/02/2018,24/02/2018,101.4,0,¤ 101,ILS,Y
3.510247,BCH,24/02/2018,24/02/2018,14325.21,0,"¤ 14,325",ILS,Y
0.004846,BCH,24/02/2018,24/02/2018,19.78,0,¤ 20,ILS,Y
1,BCH,24/02/2018,24/02/2018,4082.38,0,"¤ 4,082",ILS,Y
0.001486,BCH,24/02/2018,24/02/2018,6.07,0,¤ 6,ILS,Y
0.000929,BCH,24/02/2018,24/02/2018,3.79,0,¤ 4,ILS,Y
0.038932,BCH,24/02/2018,24/02/2018,158.96,0,¤ 159,ILS,Y
0.084431,BCH,24/02/2018,24/02/2018,344.77,0,¤ 345,ILS,Y
0.017555,BCH,24/02/2018,24/02/2018,71.71,0,¤ 72,ILS,Y
37.30848282,BTC,23/10/2011,26/02/2018,1300577.44,147.32,"¤ 1,300,430",ILS,
3.091019,BTC,23/10/2011,26/02/2018,107753.23,12.21,"¤ 107,741",ILS,
104.6088765,BTC,23/10/2011,26/02/2018,3646675.9,413.07,"¤ 3,646,263",ILS,
14.99162164,BTC,23/10/2011,26/02/2018,522609.43,59.2,"¤ 522,550",ILS,
335.94891,MAID,11/04/2017,01/03/2018,416.05,18.11,¤ 398,ILS,
437.6531,MAID,11/04/2017,01/03/2018,553.29,23.59,¤ 530,ILS,
839.2294,MAID,11/04/2017,01/03/2018,1057.88,45.23,"¤ 1,013",ILS,
11272.77,MAID,11/04/2017,01/03/2018,14209.72,607.6,"¤ 13,602",ILS,
5.448291,MAID,11/04/2017,01/03/2018,6.89,0.29,¤ 7,ILS,
698.25,MAID,11/04/2017,01/03/2018,880.17,37.64,¤ 843,ILS,
1571.4826,MAID,11/04/2017,01/03/2018,1980.91,84.7,"¤ 1,896",ILS,
6598.394549,MAID,11/04/2017,01/03/2018,8341.82,355.65,"¤ 7,986",ILS,
145.2776,MAID,11/04/2017,01/03/2018,180.99,7.83,¤ 173,ILS,
1989.31694,MAID,11/04/2017,01/03/2018,2419.62,107.22,"¤ 2,312",ILS,
3189.375,MAID,11/04/2017,01/03/2018,3891.01,171.91,"¤ 3,719",ILS,
1224.28742,MAID,11/04/2017,01/03/2018,1493.62,65.99,"¤ 1,428",ILS,
24.9375,MAID,11/04/2017,01/03/2018,30.42,1.34,¤ 29,ILS,
5.59994,MAID,11/04/2017,01/03/2018,6.85,0.3,¤ 7,ILS,
18.08318,MAID,11/04/2017,01/03/2018,22.13,0.97,¤ 21,ILS,
99.75,MAID,11/04/2017,01/03/2018,122.06,5.38,¤ 117,ILS,
24.9375,MAID,11/04/2017,01/03/2018,30.52,1.34,¤ 29,ILS,
4691.94178,MAID,11/04/2017,01/03/2018,5741.42,252.9,"¤ 5,489",ILS,
19338.6,MAID,11/04/2017,01/03/2018,23735.47,1042.35,"¤ 22,693",ILS,
183.056883,MAID,11/04/2017,01/03/2018,224.68,9.87,¤ 215,ILS,
168.58229,MAID,11/04/2017,01/03/2018,206.91,9.09,¤ 198,ILS,
3.025806,MAID,11/04/2017,01/03/2018,3.71,0.16,¤ 4,ILS,
5978.424,MAID,11/04/2017,01/03/2018,7359.73,322.24,"¤ 7,037",ILS,
3111.84,MAID,11/04/2017,01/03/2018,3830.83,167.73,"¤ 3,663",ILS,
3.039514,MAID,11/04/2017,01/03/2018,3.74,0.16,¤ 4,ILS,
15006.40309,MAID,11/04/2017,01/03/2018,18473.61,808.85,"¤ 17,665",ILS,
448.3489,MAID,11/04/2017,01/03/2018,553.59,24.17,¤ 529,ILS,
24.21427,MAID,11/04/2017,01/03/2018,29.9,1.31,¤ 29,ILS,
19.38812,MAID,11/04/2017,01/03/2018,23.94,1.05,¤ 23,ILS,
4865.409,MAID,11/04/2017,01/03/2018,6007.49,262.25,"¤ 5,745",ILS,
212.3337,MAID,11/04/2017,01/03/2018,262.18,11.44,¤ 251,ILS,
21.18879,MAID,11/04/2017,01/03/2018,26.16,1.14,¤ 25,ILS,
15.65295,MAID,11/04/2017,01/03/2018,19.33,0.84,¤ 18,ILS,
20399.875,MAID,11/04/2017,01/03/2018,25263.61,1099.55,"¤ 24,164",ILS,
166.52894,MAID,11/04/2017,01/03/2018,206.23,8.98,¤ 197,ILS,
16.02097,MAID,11/04/2017,01/03/2018,20.25,0.86,¤ 19,ILS,
635.5278,MAID,11/04/2017,01/03/2018,787.05,34.25,¤ 753,ILS,
1820.758,MAID,11/04/2017,01/03/2018,2254.86,98.14,"¤ 2,157",ILS,
3.244178,MAID,11/04/2017,01/03/2018,4.02,0.17,¤ 4,ILS,
12.9196,MAID,11/04/2017,01/03/2018,16.05,0.7,¤ 15,ILS,
118336.9588,MAID,11/04/2017,01/03/2018,146987.01,6378.36,"¤ 140,609",ILS,
2194.175,MAID,11/04/2017,01/03/2018,2725.4,118.27,"¤ 2,607",ILS,
389.1497,MAID,11/04/2017,01/03/2018,484.8,20.98,¤ 464,ILS,
3.258294,MAID,11/04/2017,01/03/2018,4.06,0.18,¤ 4,ILS,
25,MAID,11/04/2017,01/03/2018,30.5,1.35,¤ 29,ILS,
99.75,MAID,11/04/2017,01/03/2018,124.27,5.38,¤ 119,ILS,
1773.53,MAID,11/04/2017,01/03/2018,2209.45,95.59,"¤ 2,114",ILS,
1477.521,MAID,11/04/2017,01/03/2018,1840.68,79.64,"¤ 1,761",ILS,
145.18,MAID,11/04/2017,01/03/2018,180.86,7.83,¤ 173,ILS,
2880.184,MAID,11/04/2017,01/03/2018,3588.11,155.24,"¤ 3,433",ILS,
19.38538,MAID,11/04/2017,01/03/2018,24.15,1.04,¤ 23,ILS,
25.93382,MAID,11/04/2017,01/03/2018,32.31,1.4,¤ 31,ILS,
22.08333,MAID,11/04/2017,01/03/2018,27.51,1.19,¤ 26,ILS,
34.55937,MAID,11/04/2017,01/03/2018,43.05,1.86,¤ 41,ILS,
118.1296,MAID,11/04/2017,01/03/2018,147.6,6.37,¤ 141,ILS,
442.9687,MAID,11/04/2017,01/03/2018,553.48,23.88,¤ 530,ILS,
113.02825,MAID,11/04/2017,01/03/2018,141.23,6.09,¤ 135,ILS,
10.90669,MAID,11/04/2017,01/03/2018,13.63,0.59,¤ 13,ILS,
67.802525,MAID,11/04/2017,01/03/2018,84.72,3.65,¤ 81,ILS,
234726.1733,MAID,11/04/2017,01/03/2018,294150.16,12651.74,"¤ 281,498",ILS,
146.7998,MAID,11/04/2017,01/03/2018,184.51,7.91,¤ 177,ILS,
5855.591,MAID,11/04/2017,01/03/2018,7359.59,315.62,"¤ 7,044",ILS,
34.19937,MAID,11/04/2017,01/03/2018,42.98,1.84,¤ 41,ILS,
15199.61,MAID,11/04/2017,01/03/2018,19103.61,819.26,"¤ 18,284",ILS,
282.4568,MAID,11/04/2017,01/03/2018,355.01,15.22,¤ 340,ILS,
809.2257,MAID,11/04/2017,01/03/2018,1017.07,43.62,¤ 973,ILS,
17.62307,MAID,11/04/2017,01/03/2018,22.15,0.95,¤ 21,ILS,
668.8364,MAID,11/04/2017,01/03/2018,840.63,36.05,¤ 805,ILS,
194.6,MAID,11/04/2017,01/03/2018,244.58,10.49,¤ 234,ILS,
8117.30879,MAID,11/04/2017,01/03/2018,10202.23,437.52,"¤ 9,765",ILS,
7.396016,MAID,11/04/2017,01/03/2018,9.3,0.4,¤ 9,ILS,
133.60619,MAID,11/04/2017,01/03/2018,168.42,7.2,¤ 161,ILS,
0.007942,ETH,01/11/2015,01/03/2018,23.79,0.07,¤ 24,ILS,
0.05,BTC,23/10/2011,10/03/2018,1617,0.2,"¤ 1,617",ILS,
300.01,ETH,01/11/2015,25/04/2018,733111.34,2696.25,"¤ 730,415",ILS,
12.55,BTC,23/10/2011,05/05/2018,444643.46,49.56,"¤ 444,594",ILS,
0.00072818,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.00061187,BTC,23/10/2011,05/05/2018,21.68,0,¤ 22,ILS,
0.1,BTC,23/10/2011,05/05/2018,3543.56,0.39,"¤ 3,543",ILS,
0.0377,BTC,23/10/2011,05/05/2018,1336.47,0.15,"¤ 1,336",ILS,
0.1,BTC,23/10/2011,05/05/2018,3545.01,0.39,"¤ 3,545",ILS,
0.01,BTC,23/10/2011,05/05/2018,354.54,0.04,¤ 355,ILS,
0.02186468,BTC,23/10/2011,05/05/2018,775.37,0.09,¤ 775,ILS,
0.2,BTC,23/10/2011,05/05/2018,7093.27,0.79,"¤ 7,092",ILS,
10.9645,BTC,23/10/2011,05/05/2018,388886.8,43.3,"¤ 388,844",ILS,
10,BTC,23/10/2011,05/05/2018,354738.81,39.49,"¤ 354,699",ILS,
0.5,BTC,23/10/2011,05/05/2018,17741.1,1.97,"¤ 17,739",ILS,
0.01712466,BTC,23/10/2011,05/05/2018,607.65,0.07,¤ 608,ILS,
0.029,BTC,23/10/2011,05/05/2018,1029.05,0.11,"¤ 1,029",ILS,
0.0045828,BTC,23/10/2011,05/05/2018,162.62,0.02,¤ 163,ILS,
0.005,BTC,23/10/2011,05/05/2018,177.43,0.02,¤ 177,ILS,
3.870096,BTC,23/10/2011,05/05/2018,137335.85,15.28,"¤ 137,321",ILS,
0.00775549,BTC,23/10/2011,05/05/2018,275.23,0.03,¤ 275,ILS,
0.85,BTC,23/10/2011,05/05/2018,30166.04,3.36,"¤ 30,163",ILS,
0.01916727,BTC,23/10/2011,05/05/2018,680.42,0.08,¤ 680,ILS,
0.711519,BTC,23/10/2011,05/05/2018,25270.73,2.81,"¤ 25,268",ILS,
0.31701025,BTC,23/10/2011,05/05/2018,11159.76,1.25,"¤ 11,159",ILS,
0.00234,BTC,23/10/2011,05/05/2018,83.11,0.01,¤ 83,ILS,
1.152,BTC,23/10/2011,05/05/2018,40918.74,4.55,"¤ 40,914",ILS,
0.506,BTC,23/10/2011,05/05/2018,17973.44,2,"¤ 17,971",ILS,
0.25,BTC,23/10/2011,05/05/2018,8880.41,0.99,"¤ 8,879",ILS,
1.9,BTC,23/10/2011,05/05/2018,67492.51,7.5,"¤ 67,485",ILS,
0.6,BTC,23/10/2011,05/05/2018,21314.08,2.37,"¤ 21,312",ILS,
0.02,BTC,23/10/2011,05/05/2018,710.47,0.08,¤ 710,ILS,
0.49849297,BTC,23/10/2011,05/05/2018,17708.83,1.97,"¤ 17,707",ILS,
0.001,BTC,23/10/2011,05/05/2018,35.52,0,¤ 36,ILS,
0.6,BTC,23/10/2011,05/05/2018,21315.03,2.37,"¤ 21,313",ILS,
1,BTC,23/10/2011,05/05/2018,35542,3.95,"¤ 35,538",ILS,
0.04085341,BTC,23/10/2011,05/05/2018,1452.72,0.16,"¤ 1,453",ILS,
0.002,BTC,23/10/2011,05/05/2018,71.13,0.01,¤ 71,ILS,
0.05533229,BTC,23/10/2011,05/05/2018,1968.33,0.22,"¤ 1,968",ILS,
3.7806,BTC,23/10/2011,05/05/2018,134487.02,14.93,"¤ 134,472",ILS,
0.702,BTC,23/10/2011,05/05/2018,24972.22,2.77,"¤ 24,969",ILS,
1.5211,BTC,23/10/2011,05/05/2018,54110.59,6.01,"¤ 54,105",ILS,
0.619,BTC,23/10/2011,05/05/2018,22020.92,2.44,"¤ 22,018",ILS,
0.30214974,BTC,23/10/2011,05/05/2018,10748.97,1.19,"¤ 10,748",ILS,
1,BTC,23/10/2011,05/05/2018,35576.55,3.95,"¤ 35,573",ILS,
0.18187509,BTC,23/10/2011,05/05/2018,6473.46,0.72,"¤ 6,473",ILS,
0.25123065,BTC,23/10/2011,05/05/2018,8946.54,0.99,"¤ 8,946",ILS,
0.00073268,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.0233418,BTC,23/10/2011,05/05/2018,822.18,0.09,¤ 822,ILS,
0.1,BTC,23/10/2011,05/05/2018,3522.61,0.39,"¤ 3,522",ILS,
0.5,BTC,23/10/2011,05/05/2018,17614.62,1.97,"¤ 17,613",ILS,
0.00075591,BTC,23/10/2011,05/05/2018,26.63,0,¤ 27,ILS,
0.025,BTC,23/10/2011,05/05/2018,880.83,0.1,¤ 881,ILS,
0.24027692,BTC,23/10/2011,05/05/2018,8465.74,0.95,"¤ 8,465",ILS,
5,BTC,23/10/2011,05/05/2018,176166.41,19.74,"¤ 176,147",ILS,
0.1,BTC,23/10/2011,05/05/2018,3523.33,0.39,"¤ 3,523",ILS,
0.11384,BTC,23/10/2011,05/05/2018,4010.96,0.45,"¤ 4,011",ILS,
0.02,BTC,23/10/2011,05/05/2018,704.67,0.08,¤ 705,ILS,
0.05,BTC,23/10/2011,05/05/2018,1761.66,0.2,"¤ 1,761",ILS,
0.2,BTC,23/10/2011,05/05/2018,7046.66,0.79,"¤ 7,046",ILS,
1,BTC,23/10/2011,05/05/2018,35233.28,3.95,"¤ 35,229",ILS,
1,BTC,23/10/2011,05/05/2018,35233.35,3.95,"¤ 35,229",ILS,
7.21979995,BTC,23/10/2011,05/05/2018,254403.86,28.51,"¤ 254,375",ILS,
0.25,BTC,23/10/2011,05/05/2018,8809.4,0.99,"¤ 8,808",ILS,
0.25,BTC,23/10/2011,05/05/2018,8809.86,0.99,"¤ 8,809",ILS,
0.2,BTC,23/10/2011,05/05/2018,7050.06,0.79,"¤ 7,049",ILS,
12.46961891,BTC,23/10/2011,05/05/2018,439594.79,49.24,"¤ 439,546",ILS,
5,BTC,23/10/2011,05/05/2018,176267.41,19.74,"¤ 176,248",ILS,
0.00073157,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.2,BTC,23/10/2011,05/05/2018,7053.88,0.79,"¤ 7,053",ILS,
0.05993135,BTC,23/10/2011,05/05/2018,2113.74,0.24,"¤ 2,114",ILS,
0.00461025,BTC,23/10/2011,05/05/2018,162.62,0.02,¤ 163,ILS,
0.6,BTC,23/10/2011,05/05/2018,21164.06,2.37,"¤ 21,162",ILS,
0.00073142,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.9248771,BTC,23/10/2011,05/05/2018,32633.25,3.65,"¤ 32,630",ILS,
2.20718318,BTC,23/10/2011,05/05/2018,77878.05,8.72,"¤ 77,869",ILS,
0.00073088,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.00073069,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
12.55,BTC,23/10/2011,05/05/2018,445755.03,49.56,"¤ 445,705",ILS,
1.48785118,BTC,23/10/2011,05/05/2018,52375.27,5.88,"¤ 52,369",ILS,
0.001585,BTC,23/10/2011,05/05/2018,55.8,0.01,¤ 56,ILS,
0.00461925,BTC,23/10/2011,05/05/2018,162.61,0.02,¤ 163,ILS,
0.002976,BTC,23/10/2011,05/05/2018,105.11,0.01,¤ 105,ILS,
0.00073053,BTC,23/10/2011,05/05/2018,25.8,0,¤ 26,ILS,
0.2,BTC,23/10/2011,05/05/2018,7064.52,0.79,"¤ 7,064",ILS,
0.014675,BTC,23/10/2011,05/05/2018,518.36,0.06,¤ 518,ILS,
0.001,BTC,23/10/2011,05/05/2018,35.33,0,¤ 35,ILS,
2,BTC,23/10/2011,05/05/2018,70661.7,7.9,"¤ 70,654",ILS,
12.55,BTC,23/10/2011,05/05/2018,443534.61,49.56,"¤ 443,485",ILS,
